,Unnamed: 0,Unnamed: 0.1,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Week_Number,TS,GR,RA,DZ,SN,FG,BR,HZ,FU,SQ,MI,BC,VC
981,981,981,2,2009-08-31,67,49,58,-10,44,52,7,0,-,-, ,0.00,29.6,30.26,5.3,4,6.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0
982,982,982,1,2009-09-01,72,47,60,-8,47,53,5,0,0517,1827, ,0.00,29.57,30.31,3.3,4,3.4,36,0,0,0,0,0,0,0,0,0,0,0,0,0
983,983,983,2,2009-09-01,71,50,61,-8,49,55,4,0,-,-, ,0.00,29.63,30.3,3.2,6,3.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0
984,984,984,1,2009-09-02,73,50,62,-6,50,56,3,0,0518,1826, ,0.00,29.51,30.25,4.1,6,5.1,36,0,0,0,0,0,0,0,0,0,0,0,0,0
985,985,985,2,2009-09-02,72,53,63,-6,51,56,2,0,-,-, ,0.00,29.56,30.23,3.2,8,3.9,36,0,0,0,0,0,0,0,0,0,0,0,0,0
986,986,986,1,2009-09-03,75,56,66,-2,54,59,0,1,0519,1824, ,0.00,29.42,30.16,4.7,5,6.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
987,987,987,2,2009-09-03,75,57,66,-2,55,60,0,1,-,-,BR,0.00,29.48,30.14,5.2,6,5.9,36,0,0,0,0,0,0,1,0,0,0,0,0,0
988,988,988,1,2009-09-04,75,54,65,-3,54,59,0,0,0520,1822,BR,0.00,29.44,30.15,3.6,4,4.1,36,0,0,0,0,0,0,1,0,0,0,0,0,0
989,989,989,2,2009-09-04,75,58,67,-3,55,60,0,2,-,-,BR HZ,0.00,29.49,30.14,3.8,4,4.4,36,0,0,0,0,0,0,1,1,0,0,0,0,0
990,990,990,1,2009-09-05,78,54,66,-1,57,61,0,1,0521,1821,BR HZ,0.00,29.49,30.21,4.3,4,5.3,36,0,0,0,0,0,0,1,1,0,0,0,0,0
991,991,991,2,2009-09-05,78,57,68,-1,57,62,0,3,-,-,BR HZ,0.00,29.54,30.19,5.2,6,5.8,36,0,0,0,0,0,0,1,1,0,0,0,0,0
992,992,992,1,2009-09-06,77,61,69,2,59,63,0,4,0522,1819,RA BR HZ,0.03,29.47,30.19,4.2,5,5.3,36,0,0,1,0,0,0,1,1,0,0,0,0,0
993,993,993,2,2009-09-06,77,66,72,2,59,64,0,7,-,-, ,  T,29.52,30.17,6.3,8,6.6,36,0,0,0,0,0,0,0,0,0,0,0,0,0
994,994,994,1,2009-09-07,77,59,68,1,59,62,0,3,0523,1817,BR,0.00,29.39,30.17,5.8,3,4.0,37,0,0,0,0,0,0,1,0,0,0,0,0,0
995,995,995,2,2009-09-07,77,63,70,1,59,63,0,5,-,-,BR HZ,0.00,29.44,30.09,6.3,4,6.9,37,0,0,0,0,0,0,1,1,0,0,0,0,0
996,996,996,1,2009-09-08,78,60,69,3,60,63,0,4,0524,1815, ,0.00,29.36,30.07,6.6,3,7.3,37,0,0,0,0,0,0,0,0,0,0,0,0,0
997,997,997,2,2009-09-08,78,62,70,3,62,65,0,5,-,-,BR HZ,0.00,29.41,30.05,6.9,4,8.0,37,0,0,0,0,0,0,1,1,0,0,0,0,0
998,998,998,1,2009-09-09,78,65,72,6,63,65,0,7,0525,1814,BR HZ,0.00,29.42,30.14,6.1,6,6.9,37,0,0,0,0,0,0,1,1,0,0,0,0,0
999,999,999,2,2009-09-09,77,68,73,6,63,66,0,8,-,-,BR HZ,0.00,29.47,30.12,6.8,7,7.2,37,0,0,0,0,0,0,1,1,0,0,0,0,0
1000,1000,1000,1,2009-09-10,81,64,73,7,62,65,0,8,0526,1812,BR HZ,0.00,29.48,30.2,6.0,6,6.8,37,0,0,0,0,0,0,1,1,0,0,0,0,0
1001,1001,1001,2,2009-09-10,80,65,73,7,62,66,0,8,-,-,BR HZ,0.00,29.54,30.17,6.6,7,7.3,37,0,0,0,0,0,0,1,1,0,0,0,0,0
1002,1002,1002,1,2009-09-11,80,61,71,6,59,63,0,6,0527,1810,BR,0.00,29.44,30.17,5.1,7,5.6,37,0,0,0,0,0,0,1,0,0,0,0,0,0
1003,1003,1003,2,2009-09-11,78,64,71,6,59,64,0,6,-,-, ,0.00,29.49,30.15,6.4,8,6.7,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1004,1004,1,2009-09-12,79,58,69,4,60,63,0,4,0528,1809,FG+ BR,0.00,29.41,30.14,3.7,3,4.8,37,0,0,0,0,0,1,1,0,0,0,0,0,0
1005,1005,1005,2,2009-09-12,78,61,70,4,61,64,0,5,-,-,FG+ FG BR,0.00,29.47,30.12,3.2,6,4.5,37,0,0,0,0,0,1,1,0,0,0,0,0,0
1006,1006,1006,1,2009-09-13,80,58,69,4,54,60,0,4,0529,1807,FG+ MIFG BR,0.00,29.39,30.12,1.5,7,3.0,37,0,0,0,0,0,1,1,0,0,0,1,0,0
1007,1007,1007,2,2009-09-13,79,57,68,4,55,61,0,3,-,-,FG+ BR,0.01,29.45,30.11,2.5,7,4.2,37,0,0,0,0,0,1,1,0,0,0,0,0,0
1008,1008,1008,1,2009-09-14,84,58,71,7,55,61,0,6,0530,1805, ,0.00,29.34,30.07,0.1,33,2.1,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,1009,1009,2,2009-09-14,84,59,72,7,56,62,0,7,-,-, ,0.00,29.4,30.05,1.1,13,2.7,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1010,1010,1,2009-09-15,82,64,73,9,59,63,0,8,0531,1803, ,0.00,29.36,30.07,6.2,2,7.8,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,1011,1011,2,2009-09-15,83,63,73,9,58,64,0,8,-,-, ,0.00,29.41,30.05,5.8,2,6.7,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1012,1012,1,2009-09-16,71,59,65,1,54,59,0,0,0532,1760, ,0.00,29.49,30.2,11.0,5,11.4,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1013,1013,2,2009-09-16,72,62,67,1,54,60,0,2,-,-, ,0.00,29.54,30.18,12.5,6,13.4,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,1014,1014,1,2009-09-17,72,50,61,-3,52,56,4,0,0533,1758, ,0.00,29.45,30.18,3.4,5,4.2,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,1015,1015,2,2009-09-17,71,54,63,-3,51,57,2,0,-,-, ,0.00,29.51,30.17,4.5,8,5.4,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,1016,1016,1,2009-09-18,79,50,65,1,55,59,0,0,0535,1756,BR,0.00,29.46,30.18,5.1,2,6.4,38,0,0,0,0,0,0,1,0,0,0,0,0,0
1017,1017,1017,2,2009-09-18,79,52,66,1,55,59,0,1,-,-, ,0.00,29.52,30.17,5.3,3,6.7,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,1018,1018,1,2009-09-19,76,55,66,3,55,59,0,1,0536,1755, ,0.00,29.48,30.21,3.2,10,5.9,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,1019,1019,2,2009-09-19,75,58,67,3,55,60,0,2,-,-, ,0.00,29.54,30.2,4.4,10,5.8,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1020,1020,1,2009-09-20,73,54,64,2,56,60,1,0,0537,1753,RA DZ BR,0.75,29.28,30.04,6.4,7,7.9,38,0,0,1,1,0,0,1,0,0,0,0,0,0
1021,1021,1021,2,2009-09-20,71,54,63,2,56,60,2,0,-,-,RA DZ BR,0.44,29.34,30.02,5.9,8,7.3,38,0,0,1,1,0,0,1,0,0,0,0,0,0
1022,1022,1022,1,2009-09-21,67,60,64,2,59,61,1,0,0538,1751,DZ BR HZ,  T,29.26,29.98,3.5,23,4.6,39,0,0,0,1,0,0,1,1,0,0,0,0,0
1023,1023,1023,2,2009-09-21,69,63,66,2,60,62,0,1,-,-,DZ BR HZ,  T,29.31,29.97,3.6,23,5.5,39,0,0,0,1,0,0,1,1,0,0,0,0,0
1024,1024,1024,1,2009-09-22,77,59,68,6,65,67,0,3,0539,1749,BR HZ,0.00,29.28,29.98,5.2,17,7.7,39,0,0,0,0,0,0,1,1,0,0,0,0,0
1025,1025,1025,2,2009-09-22,76,63,70,6,65,67,0,5,-,-,RA BR,0.04,29.34,29.97,5.2,18,7.3,39,0,0,1,0,0,0,1,0,0,0,0,0,0
1026,1026,1026,1,2009-09-23,76,62,69,8,62,64,0,4,0540,1748,BR,0.00,29.42,30.12,0.6,32,4.0,39,0,0,0,0,0,0,1,0,0,0,0,0,0
1027,1027,1027,2,2009-09-23,76,62,69,8,63,64,0,4,-,-,BR,0.00,29.47,30.11,0.8,31,4.7,39,0,0,0,0,0,0,1,0,0,0,0,0,0
1028,1028,1028,1,2009-09-24,73,64,69,8,63,65,0,4,0541,1746,BR,0.00,29.44,30.16,4.3,6,4.7,39,0,0,0,0,0,0,1,0,0,0,0,0,0
1029,1029,1029,2,2009-09-24,71,64,68,8,62,64,0,3,-,-,BR,0.00,29.49,30.15,4.1,7,4.4,39,0,0,0,0,0,0,1,0,0,0,0,0,0
1030,1030,1030,1,2009-09-25,70,60,65,4,57,60,0,0,0542,1744,RA DZ BR,0.16,29.39,30.12,5.4,11,7.3,39,0,0,1,1,0,0,1,0,0,0,0,0,0
1031,1031,1031,2,2009-09-25,70,60,65,4,57,60,0,0,-,-,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,39,0,0,1,1,0,0,1,0,0,0,0,0,0
1032,1032,1032,1,2009-09-26,69,55,62,2,56,59,3,0,0543,1742,BR,0.00,29.15,29.91,4.0,27,4.6,39,0,0,0,0,0,0,1,0,0,0,0,0,0
1033,1033,1033,2,2009-09-26,66,56,61,2,56,59,4,0,-,-,BR,  T,29.21,29.9,3.9,26,4.6,39,0,0,0,0,0,0,1,0,0,0,0,0,0
1034,1034,1034,1,2009-09-27,74,50,62,2,53,57,3,0,0544,1741,TSRA RA FG BR,0.08,28.84,29.59,8.2,22,10.2,39,1,0,1,0,0,1,1,0,0,0,0,0,0
1035,1035,1035,2,2009-09-27,74,53,64,2,53,58,1,0,-,-,TSRA FG+ BR,0.48,28.91,29.59,7.6,23,10.2,39,1,0,1,0,0,1,1,0,0,0,0,0,0
1036,1036,1036,1,2009-09-28,62,49,56,-3,42,49,9,0,0545,1739,RA,0.01,28.91,29.61,20.3,29,20.7,40,0,0,1,0,0,0,0,0,0,0,0,0,0
1037,1037,1037,2,2009-09-28,63,50,57,-3,42,49,8,0,-,-,RA,  T,28.98,29.61,19.8,28,20.2,40,0,0,1,0,0,0,0,0,0,0,0,0,0
1038,1038,1038,1,2009-09-29,60,48,54,-5,42,48,11,0,0546,1737, ,0.00,29.28,29.96,9.0,33,10.3,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1039,1039,2,2009-09-29,58,48,53,-5,42,48,12,0,-,-,DZ,  T,29.34,29.96,8.4,33,10.2,40,0,0,0,1,0,0,0,0,0,0,0,0,0
1040,1040,1040,1,2009-09-30,62,47,55,-4,40,47,10,0,0547,1735, ,0.00,29.39,30.11,5.7,3,6.8,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1041,1041,2,2009-09-30,61,49,55,-4,42,48,10,0,-,-, ,0.00,29.44,30.1,4.8,3,7.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1042,1042,1,2009-10-01,59,41,50,-8,46,49,15,0,0548,1734,RA BR,0.89,29.13,29.9,9.1,13,9.5,40,0,0,1,0,0,0,1,0,0,0,0,0,0
1043,1043,1043,2,2009-10-01,59,44,52,-8,46,49,13,0,-,-,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,40,1,0,1,0,0,0,1,0,0,0,0,0,0
1044,1044,1044,1,2009-10-02,56,47,52,-6,46,48,13,0,0549,1732,RA BR,0.21,28.8,29.55,10.5,21,12.0,40,0,0,1,0,0,0,1,0,0,0,0,0,0
1045,1045,1045,2,2009-10-02,56,48,52,-6,46,48,13,0,-,-,RA DZ BR,0.17,28.87,29.56,10.0,22,11.6,40,0,0,1,1,0,0,1,0,0,0,0,0,0
1046,1046,1046,1,2009-10-03,57,47,52,-5,47,49,13,0,0550,1730,RA DZ BR,0.11,29.02,29.7,6.9,26,7.4,40,0,0,1,1,0,0,1,0,0,0,0,0,0
1047,1047,1047,2,2009-10-03,58,47,53,-5,47,49,12,0,-,-,RA BR,0.03,29.08,29.71,9.4,26,9.8,40,0,0,1,0,0,0,1,0,0,0,0,0,0
1048,1048,1048,1,2009-10-04,60,45,53,-4,43,47,12,0,0552,1729, ,  T,29.28,29.98,9.0,28,9.2,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,1049,1049,2,2009-10-04,61,45,53,-4,42,47,12,0,-,-, ,0.00,29.34,29.99,8.9,27,9.3,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1050,1050,1,2009-10-05,62,43,53,-4,42,47,12,0,0553,1727, ,0.00,29.29,30.03,1.8,8,5.4,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,1051,1051,2,2009-10-05,61,42,52,-4,42,47,13,0,-,-, ,0.00,29.35,30.04,2.9,9,4.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1052,1052,1,2009-10-06,61,49,55,-1,47,51,10,0,0554,1725,RA DZ BR,0.03,28.9,29.65,8.8,24,14.9,41,0,0,1,1,0,0,1,0,0,0,0,0,0
1053,1053,1053,2,2009-10-06,62,49,56,-1,46,50,9,0,-,-,RA BR,0.05,28.97,29.66,9.5,24,15.1,41,0,0,1,0,0,0,1,0,0,0,0,0,0
1054,1054,1054,1,2009-10-07,60,45,53,-3,39,46,12,0,0555,1724, ,0.00,29.24,29.95,9.2,26,10.8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,1055,1055,2,2009-10-07,60,45,53,-3,39,46,12,0,-,-, ,0.00,29.31,29.96,8.5,26,10.1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,1056,1056,1,2009-10-08,53,45,49,-7,46,48,16,0,0556,1722,RA DZ BR,0.12,29.18,29.92,3.3,21,4.8,41,0,0,1,1,0,0,1,0,0,0,0,0,0
1057,1057,1057,2,2009-10-08,54,47,51,-7,46,49,14,0,-,-,RA DZ BR,0.14,29.25,29.93,4.8,20,5.6,41,0,0,1,1,0,0,1,0,0,0,0,0,0
1058,1058,1058,1,2009-10-09,52,39,46,-9,43,45,19,0,0557,1720,RA BR,0.46,29.21,29.93,9.4,34,10.0,41,0,0,1,0,0,0,1,0,0,0,0,0,0
1059,1059,1059,2,2009-10-09,52,40,46,-9,44,46,19,0,-,-,RA DZ BR,0.43,29.26,29.92,9.3,35,10.2,41,0,0,1,1,0,0,1,0,0,0,0,0,0
1060,1060,1060,1,2009-10-10,48,31,40,-15,30,35,25,0,0558,1719, ,0.00,29.49,30.21,7.4,28,7.7,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,1061,1061,2,2009-10-10,48,33,41,-15,30,36,24,0,-,-, ,0.00,29.55,30.21,7.8,29,8.2,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,1062,1062,1,2009-10-11,44,29,37,-17,22,32,28,0,0559,1717, ,0.00,29.6,30.35,1.5,33,5.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1063,1063,2,2009-10-11,45,29,37,-17,23,33,28,0,-,-, ,0.00,29.67,30.36,1.1,1,4.8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1064,1064,1,2009-10-12,48,41,45,-9,36,41,20,0,0600,1715,RA DZ BR,0.02,29.44,30.18,0.6,19,3.8,42,0,0,1,1,0,0,1,0,0,0,0,0,0
1065,1065,1065,2,2009-10-12,49,42,46,-9,34,40,19,0,-,-,RA DZ BR HZ,  T,29.5,30.2,0.6,24,3.5,42,0,0,1,1,0,0,1,1,0,0,0,0,0
1066,1066,1066,1,2009-10-13,47,34,41,-12,32,38,24,0,0602,1714, ,0.00,29.6,30.35,8.5,1,10.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,1067,1067,2,2009-10-13,48,36,42,-12,32,39,23,0,-,-,BR,0.00,29.66,30.35,8.5,2,11.3,42,0,0,0,0,0,0,1,0,0,0,0,0,0
1068,1068,1068,1,2009-10-14,48,42,45,-8,36,41,20,0,0603,1712,RA DZ BR,0.03,29.4,30.17,11.0,9,11.5,42,0,0,1,1,0,0,1,0,0,0,0,0,0
1069,1069,1069,2,2009-10-14,48,42,45,-8,36,41,20,0,-,-,RA DZ BR,0.03,29.47,30.17,10.7,10,11.2,42,0,0,1,1,0,0,1,0,0,0,0,0,0
1070,1070,1070,1,2009-10-15,44,41,43,-10,38,40,22,0,0604,1711,RA DZ BR,0.29,29.26,30.0,8.2,6,9.1,42,0,0,1,1,0,0,1,0,0,0,0,0,0
1071,1071,1071,2,2009-10-15,44,41,43,-10,38,40,22,0,-,-,RA DZ BR,0.33,29.31,30.0,9.4,7,10.0,42,0,0,1,1,0,0,1,0,0,0,0,0,0
1072,1072,1072,1,2009-10-16,45,39,42,-10,36,39,23,0,0605,1709,RA,0.04,29.41,30.13,8.2,35,8.2,42,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,1073,1073,2,2009-10-16,46,40,43,-10,36,40,22,0,-,-,RA DZ,0.08,29.46,30.13,7.1,35,8.1,42,0,0,1,1,0,0,0,0,0,0,0,0,0
1074,1074,1074,1,2009-10-17,52,36,44,-8,33,39,21,0,0606,1707,DZ,  T,29.57,30.3,8.0,34,8.2,42,0,0,0,1,0,0,0,0,0,0,0,0,0
1075,1075,1075,2,2009-10-17,52,39,46,-8,34,40,19,0,-,-,RA,0.01,29.64,30.3,6.9,35,7.7,42,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,1076,1076,1,2009-10-18,53,31,42,-9,33,39,23,0,0607,1706, ,0.00,29.49,30.25,6.1,21,6.9,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,1077,1077,2,2009-10-18,53,33,43,-9,33,40,22,0,-,-, ,0.00,29.55,30.26,5.8,21,6.2,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,1078,1078,1,2009-10-19,65,44,55,4,41,47,10,0,0608,1704, ,0.00,29.25,30.0,11.4,21,11.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,1079,1079,2,2009-10-19,66,43,55,4,40,47,10,0,-,-, ,0.00,29.32,30.01,10.7,21,10.8,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,1080,1080,1,2009-10-20,62,48,55,5,48,52,10,0,0610,1703,RA,0.03,29.31,30.03,4.0,19,5.3,43,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,1081,1081,2,2009-10-20,64,51,58,5,47,52,7,0,-,-,RA,0.05,29.38,30.03,6.4,19,7.4,43,0,0,1,0,0,0,0,0,0,0,0,0,0
1082,1082,1082,1,2009-10-21,69,55,62,12,52,56,3,0,0611,1701,RA,  T,29.25,29.99,11.4,21,11.5,43,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,1083,1083,2,2009-10-21,70,55,63,12,50,55,2,0,-,-, ,0.01,29.32,29.99,11.1,21,11.2,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1084,1084,1,2009-10-22,58,48,53,3,48,50,12,0,0612,1660,RA BR,1.03,29.18,29.94,8.4,5,13.0,43,0,0,1,0,0,0,1,0,0,0,0,0,0
1085,1085,1085,2,2009-10-22,58,49,54,3,49,51,11,0,-,-,RA BR,0.84,29.23,29.93,8.7,6,13.2,43,0,0,1,0,0,0,1,0,0,0,0,0,0
1086,1086,1086,1,2009-10-23,61,42,52,3,49,50,13,0,0613,1658,RA DZ BR,0.89,28.73,29.48,6.2,18,16.2,43,0,0,1,1,0,0,1,0,0,0,0,0,0
1087,1087,1087,2,2009-10-23,62,44,53,3,50,51,12,0,-,-,RA DZ BR,1.29,28.8,29.48,6.6,19,15.4,43,0,0,1,1,0,0,1,0,0,0,0,0,0
1088,1088,1088,1,2009-10-24,50,38,44,-5,37,40,21,0,0614,1657,RA DZ BR,0.04,29.03,29.73,8.3,26,8.9,43,0,0,1,1,0,0,1,0,0,0,0,0,0
1089,1089,1089,2,2009-10-24,49,39,44,-5,37,41,21,0,-,-,RA DZ SN,0.05,29.1,29.74,9.6,26,10.3,43,0,0,1,1,1,0,0,0,0,0,0,0,0
1090,1090,1090,1,2009-10-25,62,44,53,5,45,49,12,0,0616,1656,RA BR,0.27,29.26,29.96,5.5,19,6.9,43,0,0,1,0,0,0,1,0,0,0,0,0,0
1091,1091,1091,2,2009-10-25,63,44,54,5,43,48,11,0,-,-,RA BR,0.24,29.32,29.97,6.3,19,7.3,43,0,0,1,0,0,0,1,0,0,0,0,0,0
1092,1092,1092,1,2009-10-26,55,49,52,4,48,49,13,0,0617,1654,RA BR,0.11,29.28,30.02,4.9,21,7.5,44,0,0,1,0,0,0,1,0,0,0,0,0,0
1093,1093,1093,2,2009-10-26,55,50,53,4,47,49,12,0,-,-,RA DZ BR,0.13,29.35,30.02,5.2,21,6.8,44,0,0,1,1,0,0,1,0,0,0,0,0,0
1094,1094,1094,1,2009-10-27,51,45,48,0,45,47,17,0,0618,1653,RA BR,0.06,29.19,29.94,4.4,5,6.5,44,0,0,1,0,0,0,1,0,0,0,0,0,0
1095,1095,1095,2,2009-10-27,52,48,50,0,46,48,15,0,-,-,RA DZ BR,0.16,29.24,29.94,5.5,5,7.0,44,0,0,1,1,0,0,1,0,0,0,0,0,0
1096,1096,1096,1,2009-10-28,57,50,54,7,49,51,11,0,0619,1651,BR HZ,0.00,29.28,29.99,3.1,14,4.3,44,0,0,0,0,0,0,1,1,0,0,0,0,0
1097,1097,1097,2,2009-10-28,58,50,54,7,49,51,11,0,-,-,BR HZ,0.00,29.34,29.99,1.8,13,3.0,44,0,0,0,0,0,0,1,1,0,0,0,0,0
1098,1098,1098,1,2009-10-29,60,47,54,7,50,52,11,0,0620,1650,RA BR HZ,0.60,29.21,29.98,12.5,14,12.7,44,0,0,1,0,0,0,1,1,0,0,0,0,0
1099,1099,1099,2,2009-10-29,60,48,54,7,50,52,11,0,-,-,RA BR HZ,1.05,29.28,29.99,11.1,14,11.4,44,0,0,1,0,0,0,1,1,0,0,0,0,0
1100,1100,1100,1,2009-10-30,67,46,57,11,53,56,8,0,0622,1649,RA DZ BR,0.81,28.79,29.55,15.6,20,17.4,44,0,0,1,1,0,0,1,0,0,0,0,0,0
1101,1101,1101,2,2009-10-30,68,47,58,11,54,56,7,0,-,-,RA BR,1.15,28.87,29.56,15.7,21,17.9,44,0,0,1,0,0,0,1,0,0,0,0,0,0
1102,1102,1102,1,2009-10-31,46,35,41,-5,31,38,24,0,0623,1647, ,  T,29.18,29.86,11.1,26,11.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1103,1103,2,2009-10-31,47,37,42,-5,31,38,23,0,-,-, ,0.01,29.25,29.87,13.4,26,13.8,44,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,1104,1104,1,2010-05-01,70,58,64,11,53,58,1,0,0448,1849,RA BR,0.11,28.89,29.6,9.1,21,9.4,17,0,0,1,0,0,0,1,0,0,0,0,0,0
1105,1105,1105,2,2010-05-01,71,61,66,11,54,59,0,1,-,-,RA,0.01,28.95,29.59,7.4,22,8.1,17,0,0,1,0,0,0,0,0,0,0,0,0,0
1106,1106,1106,1,2010-05-02,69,53,61,7,52,56,4,0,0447,1850,RA BR,0.93,28.9,29.61,4.4,25,6.1,17,0,0,1,0,0,0,1,0,0,0,0,0,0
1107,1107,1107,2,2010-05-02,68,54,61,7,52,56,4,0,-,-,RA BR,0.31,28.97,29.6,2.8,26,6.9,17,0,0,1,0,0,0,1,0,0,0,0,0,0
1108,1108,1108,1,2010-05-03,72,50,61,7,45,53,4,0,0446,1851, ,0.00,29.07,29.77,8.8,25,9.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,1109,1109,2,2010-05-03,72,52,62,7,45,53,3,0,-,-, ,0.00,29.13,29.77,8.9,25,9.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1110,1110,1,2010-05-04,79,50,65,11,44,54,0,0,0444,1852, ,0.00,29.05,29.77,13.9,21,14.2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1111,1111,2,2010-05-04,80,53,67,11,43,54,0,2,-,-, ,0.00,29.13,29.78,12.1,21,12.6,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,1112,1112,1,2010-05-05,72,56,64,9,37,51,1,0,0443,1853, ,  T,29.08,29.77,10.2,27,12.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,1113,1113,2,2010-05-05,73,57,65,9,37,51,0,0,-,-, ,  T,29.15,29.77,9.7,27,12.1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,1114,1114,1,2010-05-06,63,46,55,0,39,46,10,0,0442,1855,TSRA,0.01,29.27,29.99,5.7,3,9.1,18,1,0,1,0,0,0,0,0,0,0,0,0,0
1115,1115,1115,2,2010-05-06,60,48,54,0,39,46,11,0,-,-, ,0.05,29.33,29.99,5.9,6,10.1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,1116,1116,1,2010-05-07,59,45,52,-3,46,48,13,0,0441,1856,TSRA RA BR,0.72,28.98,29.73,2.6,34,13.2,18,1,0,1,0,0,0,1,0,0,0,0,0,0
1117,1117,1117,2,2010-05-07,59,46,53,-3,46,49,12,0,-,-,TSRA RA BR,0.74,29.04,29.73,3.7,31,13.8,18,1,0,1,0,0,0,1,0,0,0,0,0,0
1118,1118,1118,1,2010-05-08,50,42,46,-10,35,41,19,0,0439,1857,RA,0.02,29.36,30.05,14.5,30,15.2,18,0,0,1,0,0,0,0,0,0,0,0,0,0
1119,1119,1119,2,2010-05-08,50,42,46,-10,35,41,19,0,-,-,RA,0.08,29.42,30.06,13.6,29,14.4,18,0,0,1,0,0,0,0,0,0,0,0,0,0
1120,1120,1120,1,2010-05-09,58,38,48,-8,29,40,17,0,0438,1858, ,0.00,29.59,30.31,2.5,35,6.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,1121,1121,2,2010-05-09,56,37,47,-8,29,40,18,0,-,-, ,0.00,29.66,30.32,1.8,6,5.9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,1122,1122,1,2010-05-10,58,41,50,-6,31,42,15,0,0437,1859,RA,  T,29.47,30.24,13.5,11,14.2,19,0,0,1,0,0,0,0,0,0,0,0,0,0
1123,1123,1123,2,2010-05-10,58,43,51,-6,29,42,14,0,-,-,RA,  T,29.54,30.25,12.5,12,13.0,19,0,0,1,0,0,0,0,0,0,0,0,0,0
1124,1124,1124,1,2010-05-11,52,44,48,-9,46,47,17,0,0436,1860,RA DZ BR,0.97,29.16,29.9,5.6,9,9.9,19,0,0,1,1,0,0,1,0,0,0,0,0,0
1125,1125,1125,2,2010-05-11,59,44,52,-9,46,48,13,0,-,-,RA BR,0.72,29.21,29.89,3.0,12,10.4,19,0,0,1,0,0,0,1,0,0,0,0,0,0
1126,1126,1126,1,2010-05-12,51,44,48,-9,45,46,17,0,0435,1901,TSRA RA FG BR,0.12,29.36,30.1,8.9,6,10.4,19,1,0,1,0,0,1,1,0,0,0,0,0,0
1127,1127,1127,2,2010-05-12,53,46,50,-9,45,47,15,0,-,-,TSRA RA DZ BR HZ,0.14,29.41,30.09,8.3,6,10.0,19,1,0,1,1,0,0,1,1,0,0,0,0,0
